Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
LCA;BANCO DESENV. MG;R$ 10.000,00;20,19%;R$ 12.019,03;Sem Rating;732 dias;Vencimento;90,5% CDI;CDB 106.47% CDI
Debênture;ENGIE ENERGIA;R$ 19.665,00;22,58%;R$ 24.104,76;AAA S&P;940 dias;Vencimento;IPCA +4,69%;LCI/LCA IPCA + 3.99%
CDB;BANCO RODOBENS;R$ 1.000,00;1,76%;R$ 1.017,64;AA+ FITCH;90 dias;Vencimento;9,58%PRÉ;LCI/LCA 7.42% PRÉ
CDB;BANCO MERCANTIL;R$ 1.000,00;7,97%;R$ 1.079,69;BBB+ S&P;366 dias;Vencimento;9,58%PRÉ;LCI/LCA 7.9% PRÉ
Debênture;MANAUS AMBIENTAL S.A.;R$ 1.327,14;11,34%;R$ 1.477,68;Sem Rating;430 dias;Vencimento;IPCA +5,44%;CDB IPCA + 6.59%
Debênture;MANAUS AMBIENTAL S.A.;R$ 1.327,14;11,34%;R$ 1.477,68;Sem Rating;430 dias;Vencimento;IPCA +5,44%;CDB IPCA + 6.59%
Debênture;MANAUS AMBIENTAL S.A.;R$ 1.327,14;11,34%;R$ 1.477,68;Sem Rating;430 dias;Vencimento;IPCA +5,44%;CDB IPCA + 6.59%
CDB;BANCO RODOBENS;R$ 10.000,00;1,76%;R$ 10.176,42;AA+ FITCH;90 dias;Vencimento;9,58%PRÉ;LCI/LCA 7.42% PRÉ
Debênture;SERTAO I SOLAR ENERGIA SPE S.A.;R$ 975,29;120,62%;R$ 2.151,64;Sem Rating;3169 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
Debênture;SERTAO I SOLAR ENERGIA SPE S.A.;R$ 975,29;120,62%;R$ 2.151,64;Sem Rating;3169 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
Debênture;SERTAO I SOLAR ENERGIA SPE S.A.;R$ 975,29;120,62%;R$ 2.151,64;Sem Rating;3169 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
CDB;BANCO RODOBENS;R$ 1.000,00;17,12%;R$ 1.171,22;AA+ FITCH;732 dias;Vencimento;9,57%PRÉ;LCI/LCA 8.13% PRÉ
Debênture;CEMIG DISTRIBUICAO;R$ 1.116,79;60,23%;R$ 1.789,39;AA- MOODYS;1890 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
Debênture;CEMIG DISTRIBUICAO;R$ 1.116,79;60,23%;R$ 1.789,39;AA- MOODYS;1890 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
Debênture;CEMIG DISTRIBUICAO;R$ 1.116,79;60,23%;R$ 1.789,39;AA- MOODYS;1890 dias;Vencimento;IPCA +5,43%;CDB IPCA + 6.39%
CDB;BANCO RODOBENS;R$ 10.000,00;17,12%;R$ 11.712,15;AA+ FITCH;732 dias;Vencimento;9,57%PRÉ;LCI/LCA 8.13% PRÉ
CRI;OPEA SECURITIZADORA;R$ 10.179,30;78,25%;R$ 18.144,81;Sem Rating;2317 dias;Vencimento;IPCA +5,43%;LCI/LCA IPCA + 6.39%
Debênture;ENGIE BRASIL ENERGIA;R$ 14.181,74;10,04%;R$ 15.605,47;AAA FITCH;460 dias;Vencimento;IPCA +5,42%;LCI/LCA IPCA + 4.47%
Debênture;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA;R$ 14.252,26;10,04%;R$ 15.683,07;Sem Rating;460 dias;Vencimento;IPCA +5,42%;LCI/LCA IPCA + 4.47%
CDB;BANCO FIBRA;R$ 1.000,00;7,94%;R$ 1.079,44;B+ FITCH;366 dias;No Vencimento;9,55%PRÉ;LCI/LCA 7.88% PRÉ
CDB;BANCO ABC BRASIL;R$ 1.000,00;26,35%;R$ 1.263,52;AAA FITCH;1081 dias;Vencimento;IPCA +4,65%;LCI/LCA IPCA + 3.95%
CDB;BANCO ABC BRASIL;R$ 10.000,00;3,76%;R$ 10.376,32;AAA FITCH;181 dias;Vencimento;9,55%PRÉ;LCI/LCA 7.64% PRÉ
LCA;BANCO ABC BRASIL;R$ 10.000,00;30,90%;R$ 13.090,34;AAA FITCH;1080 dias;Vencimento;9,55%PRÉ;CDB 11.24% PRÉ
Debênture;SABESP;R$ 13.040,49;29,41%;R$ 16.875,13;AAA MOODYS;1190 dias;Vencimento;IPCA +5,41%;LCI/LCA IPCA + 4.6%
LCA;BANCO BTG PACTUAL;R$ 100,00;9,62%;R$ 109,62;AAA S&P;365 dias;No Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO BTG PACTUAL;R$ 100,00;14,72%;R$ 114,72;AAA S&P;549 dias;No Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO BTG PACTUAL;R$ 100,00;20,02%;R$ 120,02;AAA S&P;730 dias;No Vencimento;90,0% CDI;CDB 105.88% CDI
LCA;BANCO BTG PACTUAL;R$ 100,00;25,62%;R$ 125,62;AAA S&P;913 dias;No Vencimento;90,0% CDI;CDB 105.88% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;7,15%;R$ 1.071,47;AAA S&P;276 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO ALFA;R$ 1.000,00;7,19%;R$ 1.071,86;AA+ MOODYS;277 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;9,42%;R$ 1.094,17;AAA FITCH;360 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;9,46%;R$ 1.094,57;AAA FITCH;361 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;9,62%;R$ 1.096,15;Sem Rating;365 dias;No Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO COOPERATIVO SICOOB;R$ 1.000,00;9,62%;R$ 1.096,15;Sem Rating;365 dias;No Vencimento;90,0% CDI;CDB 109.09% CDI
CDB;BANCO BV;R$ 1.000,00;7,93%;R$ 1.079,34;AA MOODYS;365 dias;No Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.46%
LCA;BANCO ABC BRASIL;R$ 1.000,00;9,62%;R$ 1.096,15;AAA FITCH;365 dias;D+90;90,0% CDI;CDB 109.09% CDI
LCA;BANCO DESENV. MG;R$ 1.000,00;14,72%;R$ 1.147,23;Sem Rating;549 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;19,76%;R$ 1.197,65;AAA FITCH;720 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
CDB;BANCO RODOBENS;R$ 1.000,00;17,02%;R$ 1.170,24;AA+ FITCH;730 dias;No Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
LCA;BANCO DESENV. MG;R$ 1.000,00;20,02%;R$ 1.200,25;Sem Rating;731 dias;Vencimento;90,0% CDI;CDB 105.88% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;20,02%;R$ 1.200,25;AAA S&P;731 dias;Vencimento;90,0% CDI;CDB 105.88% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;30,85%;R$ 1.308,54;AAA FITCH;1081 dias;Vencimento;90,0% CDI;CDB 105.88% CDI
LCA;BANCO ABC BRASIL;R$ 1.000,00;30,90%;R$ 1.309,01;AAA FITCH;1082 dias;Vencimento;90,0% CDI;CDB 105.88% CDI
LCI - IPCA +;BANCO BARI;R$ 1.000,00;26,63%;R$ 1.266,33;Sem Rating;1095 dias;Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
CDB;BANCO RODOBENS;R$ 1.000,00;125,84%;R$ 2.258,39;AA+ FITCH;3650 dias;No Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
Debênture;CEMIG DISTRIBUICAO;R$ 1.307,48;21,86%;R$ 1.593,35;Sem Rating;794 dias;No Vencimento;IPCA +5,4%;CDB IPCA + 6.35%
Debênture;CEMIG DISTRIBUICAO;R$ 1.307,48;21,86%;R$ 1.593,35;AA- MOODYS;794 dias;No Vencimento;IPCA +5,4%;CDB 6.35%
LCA;BANCO ALFA;R$ 5.000,00;7,15%;R$ 5.357,37;AA+ MOODYS;276 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO BTG PACTUAL;R$ 5.000,00;7,15%;R$ 5.357,37;AAA S&P;276 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO SICOOB;R$ 5.000,00;9,38%;R$ 5.468,89;Sem Rating;357 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO SICOOB;R$ 5.000,00;9,38%;R$ 5.468,89;Sem Rating;357 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;BANCO SICOOB;R$ 5.000,00;9,38%;R$ 5.468,89;Sem Rating;357 dias;Vencimento;90,0% CDI;CDB 112.5% CDI
LCA;SICOOB;R$ 5.000,00;9,62%;R$ 5.480,76;Sem Rating;365 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO COOPERATIVO SICOOB;R$ 1.000,00;9,62%;R$ 1.096,15;Sem Rating;365 dias;D+90;90,0% CDI;CDB 109.09% CDI
LCI;BANCO INTER;R$ 1.000,00;9,62%;R$ 1.096,15;A- FITCH;365 dias;D+90;90,0% CDI;CDB 109.09% CDI
LCA;BANCO ABC BRASIL;R$ 10.000,00;9,62%;R$ 10.961,53;AAA FITCH;365 dias;Vencimento;90,0% CDI;CDB 109.09% CDI
LCA;BANCO DESENV. MG;R$ 1.000,00;25,21%;R$ 1.252,09;Sem Rating;900 dias;D+90;90,0% CDI;CDB 105.88% CDI
LCA;BANCO ABC BRASIL;R$ 10.000,00;30,87%;R$ 13.086,81;AAA FITCH;1081 dias;Vencimento;9,54%PRÉ;CDB 11.22% PRÉ
CDB;BANCO ABC IPCA+;R$ 10.000,00;26,27%;R$ 12.627,09;Sem Rating;1082 dias;Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
LCA;BANCO DESENV. MG;R$ 1.000,00;31,33%;R$ 1.313,28;Sem Rating;1095 dias;D+90;90,0% CDI;CDB 105.88% CDI
Debênture;PETROBRAS;R$ 12.919,50;46,02%;R$ 18.865,30;AA FITCH;1740 dias;Vencimento;IPCA +5,4%;LCI/LCA IPCA + 4.59%
LCI;CAIXA ECONOMICA FEDERAL;R$ 250.000,00;20,02%;R$ 300.062,08;AAA S&P;730 dias;D+90;90,0% CDI;CDB 105.88% CDI
LCI;BANCO BRADESCO;R$ 1.000,00;20,05%;R$ 1.200,55;AAA S&P;732 dias;Vencimento;9,53%PRÉ;CDB 11.21% PRÉ
CDB;BANCO BMG;R$ 1.000,00;54,15%;R$ 1.541,54;B+ FITCH;1984 dias;Vencimento;IPCA +5,39%;LCI/LCA IPCA + 4.58%
CDB;BANCO DESENV. MG;R$ 10.000,00;48,80%;R$ 14.880,02;Sem Rating;1826 dias;Vencimento;9,53%PRÉ;LCI/LCA 8.1% PRÉ
LCA;BANCO BOCOM BBM;R$ 50.000,00;43,77%;R$ 71.883,92;AAA FITCH;1459 dias;Vencimento;9,53%PRÉ;CDB 11.21% PRÉ
CDB;BANCO DESENV. MG;R$ 10.000,00;12,15%;R$ 11.214,64;Sem Rating;550 dias;Vencimento;9,51%PRÉ;LCI/LCA 7.85% PRÉ
CDB;BANCO BMG;R$ 1,00;3,74%;R$ 1,04;B+ FITCH;181 dias;No Vencimento;9,50%PRÉ;LCI/LCA 7.6% PRÉ
CDB;BANCO ABC BRASIL;R$ 1.000,00;7,90%;R$ 1.079,03;AAA FITCH;365 dias;No Vencimento;9,50%PRÉ;LCI/LCA 7.84% PRÉ
CDB;BANCO ABC BRASIL;R$ 1.000,00;16,73%;R$ 1.167,34;AAA FITCH;721 dias;Vencimento;9,50%PRÉ;LCI/LCA 8.07% PRÉ
CDB;PARANA BANCO;R$ 1.000,00;16,77%;R$ 1.167,70;AA+ S&P;721 dias;Vencimento;9,50%PRÉ;LCI/LCA 8.07% PRÉ
LCA;BANCO ABC BRASIL;R$ 1.000,00;31,20%;R$ 1.311,99;Sem Rating;1095 dias;No Vencimento;9,50%PRÉ;CDB 11.18% PRÉ
LCA;BANCO BOCOM BBM;R$ 1.140,10;3,22%;R$ 1.176,81;AAA FITCH;126 dias;Vencimento;9,50%PRÉ;CDB 12.26% PRÉ
LCA;BANCO COOPERATIVO SICREDI;R$ 1.392,89;65,80%;R$ 2.309,46;AA FITCH;2041 dias;No Vencimento;9,50%PRÉ;CDB 11.18% PRÉ
LCA;BANCO COOPERATIVO SICREDI;R$ 1.488,72;65,80%;R$ 2.468,35;AA FITCH;2041 dias;No Vencimento;9,50%PRÉ;CDB 11.18% PRÉ
Debênture;ENGIE BRASIL ENERGIA;R$ 12.890,82;19,36%;R$ 15.386,48;AAA FITCH;825 dias;Vencimento;IPCA +5,36%;LCI/LCA IPCA + 4.56%
Debênture;ENGIE BRASIL ENERGIA;R$ 13.150,83;19,36%;R$ 15.696,83;AAA FITCH;825 dias;Vencimento;IPCA +5,36%;LCI/LCA IPCA + 4.56%
CDB;BANCO RODOBENS;R$ 1.000,00;26,48%;R$ 1.264,75;AA+ FITCH;1095 dias;No Vencimento;IPCA +5,35%;LCI/LCA IPCA + 4.55%
LCA;BANCO BOCOM BBM;R$ 1.050,90;13,66%;R$ 1.194,50;AAA FITCH;515 dias;Vencimento;9,49%PRÉ;CDB 11.5% PRÉ
CRI;PETROBRAS;R$ 1.207,73;72,00%;R$ 2.077,24;Sem Rating;2194 dias;No Vencimento;IPCA +5,35%;CDB IPCA + 6.29%
CRI;PETROBRAS;R$ 1.207,73;72,00%;R$ 2.077,24;AA FITCH;2194 dias;No Vencimento;IPCA +5,35%;CDB 6.29%
Debênture;RAIZEN ENERGIA;R$ 1.341,64;74,68%;R$ 2.343,52;AAA FITCH;2257 dias;Vencimento;IPCA +5,35%;CDB IPCA + 6.29%
Debênture;RAIZEN ENERGIA;R$ 1.341,64;74,68%;R$ 2.343,52;AAA FITCH;2257 dias;Vencimento;IPCA +5,35%;CDB IPCA + 6.29%
Debênture;RAIZEN ENERGIA;R$ 1.341,64;74,68%;R$ 2.343,52;AAA FITCH;2257 dias;Vencimento;IPCA +5,35%;CDB IPCA + 6.29%
LCA;BANCO BTG PACTUAL;R$ 5.000,00;147,15%;R$ 12.357,58;AAA S&P;3652 dias;Vencimento;9,49%PRÉ;CDB 11.16% PRÉ
Debênture;SUZANO;R$ 20.232,00;115,60%;R$ 43.619,65;AAA MOODYS;3467 dias;Vencimento;IPCA +4,59%;LCI/LCA IPCA + 3.9%
Debênture;CELPE;R$ 20.372,00;12,60%;R$ 22.938,06;AAA S&P;575 dias;Vencimento;IPCA +4,59%;LCI/LCA IPCA + 3.79%
LCA;BANCO DESENV. MG;R$ 10.000,00;9,56%;R$ 10.955,94;Sem Rating;365 dias;Vencimento;89,5% CDI;CDB 108.48% CDI
LCA;BANCO BOCOM BBM;R$ 50.000,00;19,90%;R$ 59.950,90;AAA FITCH;730 dias;Vencimento;9,48%PRÉ;CDB 11.15% PRÉ
Debênture;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;R$ 1.119,59;57,06%;R$ 1.758,41;Sem Rating;1829 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
Debênture;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;R$ 1.119,59;57,06%;R$ 1.758,41;Sem Rating;1829 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
Debênture;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;R$ 1.119,59;57,06%;R$ 1.758,41;Sem Rating;1829 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
Debênture;RAIZEN ENERGIA;R$ 1.120,90;55,88%;R$ 1.747,25;AAA FITCH;1798 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
Debênture;RAIZEN ENERGIA;R$ 1.120,90;55,88%;R$ 1.747,25;AAA FITCH;1798 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
Debênture;RAIZEN ENERGIA;R$ 1.120,90;55,88%;R$ 1.747,25;AAA FITCH;1798 dias;Vencimento;IPCA +5,33%;CDB IPCA + 6.27%
LCA;BANCO BTG PACTUAL;R$ 5.000,00;125,26%;R$ 11.262,79;AAA S&P;3287 dias;Vencimento;9,46%PRÉ;CDB 11.13% PRÉ
CDB;BANCO RODOBENS;R$ 1.000,00;3,75%;R$ 1.037,55;AA+ FITCH;182 dias;Vencimento;9,45%PRÉ;LCI/LCA 7.56% PRÉ
LCA;BANCO BOCOM BBM;R$ 1.000,00;19,84%;R$ 1.198,36;Sem Rating;730 dias;No Vencimento;9,45%PRÉ;CDB 11.12% PRÉ
CDB;BANCO MERCANTIL;R$ 1.000,00;7,86%;R$ 1.078,61;BBB+ S&P;365 dias;No Vencimento;9,45%PRÉ;LCI/LCA 7.8% PRÉ
CDB;BANCO RODOBENS;R$ 10.000,00;3,58%;R$ 10.357,92;AA+ FITCH;180 dias;Vencimento;9,45%PRÉ;LCI/LCA 7.32% PRÉ
LCI;BANCO BARI;R$ 10.000,00;31,07%;R$ 13.106,65;Sem Rating;1096 dias;Vencimento;9,45%PRÉ;CDB 11.12% PRÉ
Debênture;TIM S A;R$ 1.174,10;45,70%;R$ 1.710,65;Sem Rating;1525 dias;Vencimento;IPCA +5,31%;CDB IPCA + 6.25%
Debênture;TIM S A;R$ 1.174,10;45,70%;R$ 1.710,65;Sem Rating;1525 dias;Vencimento;IPCA +5,31%;CDB IPCA + 6.25%
Debênture;TIM S A;R$ 1.174,10;45,70%;R$ 1.710,65;Sem Rating;1525 dias;Vencimento;IPCA +5,31%;CDB IPCA + 6.25%
LCA;BANCO BTG .;R$ 5.000,00;71,49%;R$ 8.574,62;Sem Rating;2191 dias;Vencimento;89,12% CDI;CDB 104.85% CDI
LCA;BANCO ABC BRASIL;R$ 10.000,00;30,56%;R$ 13.056,24;AAA FITCH;1082 dias;Vencimento;9,44%PRÉ;CDB 11.11% PRÉ
LCA;BANCO BTG PACTUAL;R$ 100,00;7,07%;R$ 107,07;AAA S&P;275 dias;No Vencimento;89,0% CDI;CDB 111.25% CDI
LCA;BANCO DAYCOVAL;R$ 1.000,00;7,07%;R$ 1.070,65;AA FITCH;275 dias;Vencimento;89,0% CDI;CDB 111.25% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;9,50%;R$ 1.095,04;AAA S&P;365 dias;Vencimento;89,0% CDI;CDB 107.88% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;9,50%;R$ 1.095,04;AAA S&P;365 dias;D+90;89,0% CDI;CDB 107.88% CDI
LCA;BANCO BV;R$ 1.000,00;9,50%;R$ 1.095,04;AA MOODYS;365 dias;D+90;89,0% CDI;CDB 107.88% CDI
CDB;BANCO RODOBENS;R$ 1.000,00;11,84%;R$ 1.118,44;AA+ FITCH;540 dias;No Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.37%
LCA;BANCO BTG PACTUAL;R$ 1.000,00;14,34%;R$ 1.143,43;AAA S&P;540 dias;D+90;89,0% CDI;CDB 107.88% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;14,59%;R$ 1.145,89;AAA S&P;550 dias;Vencimento;89,0% CDI;CDB 107.88% CDI
CDB;PARANA BANCO;R$ 1.000,00;16,83%;R$ 1.168,30;AA+ S&P;730 dias;No Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
LCA;BANCO BTG PACTUAL;R$ 1.000,00;19,78%;R$ 1.197,82;AAA S&P;730 dias;D+90;89,0% CDI;CDB 104.71% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;19,82%;R$ 1.198,25;AAA S&P;732 dias;Vencimento;89,0% CDI;CDB 104.71% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;24,90%;R$ 1.248,97;AAA S&P;900 dias;D+90;89,0% CDI;CDB 104.71% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;25,34%;R$ 1.253,44;AAA S&P;915 dias;Vencimento;89,0% CDI;CDB 104.71% CDI
CDB;PARANA BANCO;R$ 1.000,00;26,32%;R$ 1.263,17;AA+ S&P;1095 dias;No Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;PARANA BANCO;R$ 1.000,00;48,17%;R$ 1.481,67;AA+ S&P;1825 dias;No Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;BANCO BMG;R$ 1,00;74,48%;R$ 1,74;B+ FITCH;2555 dias;No Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;BANCO MERCANTIL;R$ 5.000,00;7,85%;R$ 5.392,37;BBB+ S&P;365 dias;Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.37%
LCA;BANCO BTG .;R$ 5.000,00;30,93%;R$ 6.546,55;Sem Rating;1095 dias;Vencimento;89,0% CDI;CDB 104.71% CDI
LCA;BANCO BTG .;R$ 5.000,00;30,98%;R$ 6.548,89;Sem Rating;1096 dias;Vencimento;89,0% CDI;CDB 104.71% CDI
LCA;BANCO BTG .;R$ 5.000,00;56,67%;R$ 7.833,56;Sem Rating;1826 dias;Vencimento;89,01% CDI;CDB 104.72% CDI
LCA;BANCO BTG PACTUAL;R$ 5.000,00;105,26%;R$ 10.263,24;AAA S&P;2922 dias;Vencimento;9,43%PRÉ;CDB 11.09% PRÉ
LCA;BANCO DESENV. MG;R$ 1.000,00;19,78%;R$ 1.197,82;Sem Rating;730 dias;D+90;89,0% CDI;CDB 104.71% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;25,92%;R$ 12.591,94;AAA FITCH;1080 dias;Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;BANCO ABC IPCA+;R$ 10.000,00;25,92%;R$ 12.591,94;Sem Rating;1081 dias;Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;BANCO ABC BRASIL;R$ 10.000,00;26,32%;R$ 12.631,69;AAA FITCH;1095 dias;Vencimento;IPCA +5,3%;LCI/LCA IPCA + 4.5%
CDB;BANCO DESENV. MG;R$ 10.000,00;42,28%;R$ 14.227,88;Sem Rating;1641 dias;Vencimento;9,43%PRÉ;LCI/LCA 8.02% PRÉ
Debênture;PETROBRAS;R$ 20.235,00;49,07%;R$ 30.165,05;AA FITCH;1855 dias;Vencimento;IPCA +4,53%;LCI/LCA IPCA + 3.85%
CDB;BANCO BMG;R$ 1.000,00;60,65%;R$ 1.606,47;B+ FITCH;2191 dias;Vencimento;IPCA +5,29%;LCI/LCA IPCA + 4.5%
Debênture;PETROBRAS;R$ 20.272,00;57,29%;R$ 31.886,53;AA FITCH;2097 dias;Vencimento;IPCA +4,52%;LCI/LCA IPCA + 3.84%
LCA;BANCO BTG .;R$ 5.000,00;43,28%;R$ 7.164,06;Sem Rating;1461 dias;Vencimento;88,84% CDI;CDB 104.52% CDI
LCI;BARI HIPOTECARIA;R$ 1.000,00;43,19%;R$ 1.431,91;Sem Rating;1460 dias;D+90;9,40%PRÉ;CDB 11.06% PRÉ
LCA;BANCO BOCOM BBM;R$ 1.000,00;19,68%;R$ 1.196,82;AAA FITCH;731 dias;Vencimento;9,38%PRÉ;CDB 11.04% PRÉ
CDB;PARANA BANCO;R$ 1.000,00;25,80%;R$ 1.257,98;AA+ S&P;1080 dias;Vencimento;9,38%PRÉ;LCI/LCA 7.97% PRÉ
CDB;PARANA BANCO;R$ 1.000,00;36,63%;R$ 1.366,31;AA+ S&P;1460 dias;No Vencimento;IPCA +5,25%;LCI/LCA IPCA + 4.46%
CDB;BANCO BMG;R$ 1,00;60,26%;R$ 1,60;B+ FITCH;2190 dias;No Vencimento;IPCA +5,25%;LCI/LCA IPCA + 4.46%
CDB;BANCO RODOBENS;R$ 1.000,00;73,95%;R$ 1.739,49;AA+ FITCH;2555 dias;No Vencimento;IPCA +5,25%;LCI/LCA IPCA + 4.46%
LCA;BANCO BTG PACTUAL;R$ 1.000,00;144,60%;R$ 2.445,98;AAA S&P;3651 dias;Vencimento;9,38%PRÉ;CDB 11.04% PRÉ
CDB;BDMG S.A;R$ 5.000,00;7,80%;R$ 5.390,14;Sem Rating;365 dias;Vencimento;9,38%PRÉ;LCI/LCA 7.74% PRÉ
LCA;BANCO BTG PACTUAL;R$ 5.000,00;86,98%;R$ 9.348,95;AAA S&P;2558 dias;Vencimento;9,38%PRÉ;CDB 11.04% PRÉ
CDB;BANCO ABC IPCA+;R$ 10.000,00;16,55%;R$ 11.655,24;Sem Rating;721 dias;Vencimento;IPCA +5,25%;LCI/LCA IPCA + 4.46%
LCI;BANCO BARI;R$ 10.000,00;43,25%;R$ 14.324,77;Sem Rating;1464 dias;Vencimento;IPCA +5,25%;CDB IPCA + 6.18%
LCI;BANCO BTG PACTUAL;R$ 1.000,00;2,23%;R$ 1.022,28;AAA S&P;92 dias;Vencimento;9,37%PRÉ;CDB 12.09% PRÉ
CDB;PARANA BANCO;R$ 1.000,00;25,82%;R$ 1.258,18;AA+ S&P;1081 dias;Vencimento;IPCA +4,48%;LCI/LCA IPCA + 3.81%
CDB;PARANA BANCO;R$ 1.000,00;35,86%;R$ 1.358,61;AA+ S&P;1438 dias;Vencimento;IPCA +4,48%;LCI/LCA IPCA + 3.81%
CDB;BANCO PINE;R$ 1.000,00;59,07%;R$ 1.590,67;BB+ FITCH;2159 dias;Vencimento;IPCA +4,48%;LCI/LCA IPCA + 3.81%
Debênture;SUZANO;R$ 20.070,00;66,69%;R$ 33.454,43;AAA MOODYS;2370 dias;Vencimento;IPCA +4,48%;LCI/LCA IPCA + 3.81%
LCA;BANCO BTG PACTUAL;R$ 1.000,00;123,33%;R$ 2.233,34;AAA S&P;3286 dias;Vencimento;9,36%PRÉ;CDB 11.01% PRÉ
LCA;BANCO ORIGINAL;R$ 1.000,00;9,43%;R$ 1.094,28;Sem Rating;365 dias;No Vencimento;9,35%PRÉ;CDB 11.33% PRÉ
LCA;BANCO ORIGINAL;R$ 1.000,00;14,23%;R$ 1.142,26;BB+ FITCH;540 dias;D+90;9,35%PRÉ;CDB 11.33% PRÉ
LCI;BANCO BARI DE INVESTIMENTOS;R$ 1.000,00;30,20%;R$ 1.301,99;Sem Rating;1080 dias;Vencimento;9,35%PRÉ;CDB 11.0% PRÉ
LCA;BANCO ABC BRASIL;R$ 1.000,00;30,66%;R$ 1.306,62;AAA FITCH;1095 dias;D+90;9,35%PRÉ;CDB 11.0% PRÉ
LCI;BANCO BARI;R$ 5.000,00;30,71%;R$ 6.535,40;Sem Rating;1096 dias;Vencimento;9,35%PRÉ;CDB 11.0% PRÉ
LCA;BANCO BOCOM BBM;R$ 1.000,00;19,62%;R$ 1.196,17;AAA FITCH;730 dias;D+90;9,35%PRÉ;CDB 11.0% PRÉ
LCA;BANCO BOCOM BBM;R$ 50.000,00;19,66%;R$ 59.829,54;AAA FITCH;732 dias;Vencimento;9,35%PRÉ;CDB 11.0% PRÉ
LCA;BANCO ABC BRASIL;R$ 1.000,00;30,67%;R$ 1.306,72;AAA FITCH;1096 dias;Vencimento;9,34%PRÉ;CDB 10.99% PRÉ
CDB;BANCO PINE;R$ 1.000,00;46,82%;R$ 1.468,15;BB+ FITCH;1800 dias;Vencimento;IPCA +4,45%;LCI/LCA IPCA + 3.78%
LCA;BANCO BTG PACTUAL;R$ 1.000,00;103,86%;R$ 2.038,56;AAA S&P;2922 dias;Vencimento;88,19% CDI;CDB 103.75% CDI
LCA;BANCO BTG PACTUAL;R$ 1.000,00;122,93%;R$ 2.229,28;AAA S&P;3286 dias;Vencimento;88,21% CDI;CDB 103.78% CDI
